person_age,person_income,person_emp_length,person_home_ownership,loan_intent,loan_amnt,loan_int_rate,credit_score,loan_status
60,149638,12,mortgage,debt_consolidation,22814,14.21,697,0
24,121248,11,own,medical,37214,21.14,481,0
51,81720,9,rent,education,22545,12.26,582,0
48,125514,2,rent,education,19953,22.17,832,0
31,76805,3,mortgage,education,3872,21.49,489,0
63,94323,0,own,education,10368,6.57,504,1
21,21986,12,rent,medical,35103,16.65,343,1
58,96478,3,mortgage,personal,6413,17.8,599,0
44,102994,10,own,education,30269,5.02,578,0
51,32161,18,mortgage,home_improvement,21156,24.6,684,1
61,40689,10,rent,education,14423,13.13,610,0
46,147101,11,mortgage,personal,39062,15.35,827,0
25,114699,10,rent,personal,2987,8.9,573,0
40,80924,5,rent,debt_consolidation,38597,17.22,781,0
61,121311,11,mortgage,debt_consolidation,19369,21.21,750,0
31,119273,8,mortgage,education,28868,16.72,831,0
53,94308,9,rent,education,12434,20.76,830,0
58,121128,2,mortgage,business,15548,19.62,824,0
47,83745,2,own,business,17636,9.75,316,0
54,146881,19,own,debt_consolidation,33383,13.72,329,1
35,21211,15,mortgage,education,18007,7.97,769,0
52,20229,2,mortgage,business,36924,5.84,603,1
41,138972,9,own,home_improvement,31211,6.26,392,0
25,68542,10,rent,medical,12328,23.85,461,0
26,34345,7,rent,debt_consolidation,4389,24.69,627,0
58,121489,5,own,debt_consolidation,10458,6.9,553,1
42,51819,19,rent,personal,3945,11.7,739,0
38,67779,10,mortgage,education,10352,7.29,843,0
34,102421,11,mortgage,debt_consolidation,11486,21.68,419,1
30,112244,15,own,debt_consolidation,3092,14.93,813,0
33,85584,17,own,business,37527,17.43,848,0
51,39950,12,own,home_improvement,6112,15.8,396,1
50,35173,2,own,education,17937,19.21,669,0
23,137743,14,rent,medical,38672,11.38,716,0
50,78032,13,rent,home_improvement,2112,7.75,556,1
26,135074,17,rent,medical,36545,5.35,427,0
49,119273,13,mortgage,personal,32740,13.91,658,0
28,48036,4,mortgage,debt_consolidation,24481,23.16,455,0
64,143885,13,own,business,11025,11.11,356,1
63,132857,7,own,home_improvement,35082,8.92,375,0
64,91356,14,rent,medical,14562,23.52,457,0
53,34292,14,rent,education,12304,7.11,384,0
37,23052,18,rent,personal,8015,6.04,621,0
31,64377,19,own,personal,6710,22.59,608,1
33,109317,5,rent,debt_consolidation,13588,19.02,829,0
31,87838,18,own,debt_consolidation,21967,13.44,583,0
51,87819,7,own,medical,22904,20.05,341,0
48,133689,5,mortgage,medical,25256,19.83,433,1
64,128103,19,mortgage,personal,26052,5.8,703,0
26,35620,14,own,medical,16436,18.52,792,0
61,50461,2,rent,debt_consolidation,22815,17.82,521,0
36,40750,9,own,personal,16196,24.28,528,0
24,118426,14,own,personal,19089,24.33,751,0
55,108719,15,own,education,18604,12.56,605,0
46,29472,16,own,education,3506,16.8,418,0
32,89263,18,mortgage,medical,33584,7.83,623,0
31,132036,10,mortgage,medical,21709,6.33,458,0
57,77602,15,own,debt_consolidation,39247,13.66,538,0
45,45523,4,mortgage,debt_consolidation,4090,18.8,695,0
38,50766,4,mortgage,education,22552,16.36,619,0
39,123262,13,rent,personal,30135,13.59,488,0
43,86060,17,mortgage,home_improvement,15691,21.36,608,0
58,29079,7,mortgage,business,34741,20.89,548,1
38,28399,4,own,business,22661,19.64,837,1
46,80726,6,mortgage,home_improvement,7092,6.54,805,0
26,112906,15,mortgage,medical,36674,20.93,693,0
24,36532,13,mortgage,business,1570,23.39,705,0
64,142689,4,own,business,13084,6.19,480,0
49,102357,8,own,home_improvement,1307,13.03,320,1
54,63162,3,mortgage,home_improvement,4742,24.77,454,0
37,23749,3,own,education,29792,16.98,493,0
63,31353,15,own,personal,1765,15.27,523,1
63,132313,16,rent,debt_consolidation,25198,8.55,698,0
36,48477,14,mortgage,education,8735,16.31,579,0
22,44570,3,rent,business,17202,13.78,309,0
54,106373,5,mortgage,debt_consolidation,12377,7.55,675,0
28,31437,15,mortgage,education,15297,14.29,771,0
33,58104,3,rent,education,9036,8.29,451,0
62,83370,5,rent,home_improvement,25369,19.61,423,1
28,24551,4,mortgage,debt_consolidation,35817,24.47,723,0
50,88359,15,rent,education,38443,14.39,822,0
52,74880,15,rent,home_improvement,2663,17.65,812,0
56,32916,9,own,medical,13028,13.62,470,0
50,146150,8,mortgage,debt_consolidation,20823,7.77,424,0
21,100703,3,own,education,16077,24.41,474,0
63,61445,13,mortgage,business,20631,7.59,803,0
59,67636,3,own,medical,2910,7.23,684,0
37,93927,11,mortgage,home_improvement,34500,14.18,405,1
40,98194,9,own,education,20897,18.18,827,0
44,49685,3,mortgage,business,38377,12.1,337,0
42,71134,17,own,home_improvement,12134,8.85,694,0
49,108916,12,rent,home_improvement,38224,21.38,776,1
42,127967,12,mortgage,business,27897,12.26,766,0
64,114455,13,rent,home_improvement,37103,8.89,804,0
29,147763,17,own,debt_consolidation,8056,12.3,614,0
57,87847,0,mortgage,medical,29950,9.29,584,0
30,59993,15,own,medical,3753,15.39,763,0
56,64333,14,own,personal,32941,18.37,563,1
57,128574,4,rent,education,35140,20.99,728,0
48,78865,5,mortgage,home_improvement,15234,9.55,664,0
48,99096,5,own,education,10636,8.34,480,0
62,69756,2,rent,medical,4376,5.39,543,1
63,142863,15,rent,medical,31783,9.56,612,0
41,81192,11,rent,home_improvement,17447,5.48,375,0
44,80686,3,rent,debt_consolidation,21329,11.91,561,0
62,68733,0,own,business,17713,7.91,530,0
60,124089,3,own,home_improvement,5858,16.6,679,0
22,45993,0,own,home_improvement,20472,12.67,608,0
28,50492,7,mortgage,personal,17524,6.87,687,0
47,40981,4,mortgage,business,5539,13.0,624,0
42,44143,1,rent,debt_consolidation,19857,9.19,755,0
57,97603,11,own,education,39362,18.6,811,0
47,109452,16,rent,business,37671,12.29,642,0
49,80277,6,own,debt_consolidation,6364,7.94,815,0
23,127044,10,mortgage,home_improvement,1449,11.99,741,0
64,131957,3,rent,home_improvement,21830,9.49,848,0
33,69990,4,own,home_improvement,22078,20.92,561,0
30,148406,5,own,home_improvement,38574,24.67,762,0
56,82888,10,own,home_improvement,1869,5.51,526,1
29,89351,0,rent,business,39847,18.8,822,0
47,117372,9,mortgage,business,29140,10.28,488,1
54,69999,19,own,business,4659,6.33,508,1
21,123013,10,rent,debt_consolidation,37370,5.29,312,1
52,122811,16,own,home_improvement,15385,22.62,461,1
45,124879,7,rent,medical,20337,12.07,792,0
49,90309,12,mortgage,business,6131,24.89,734,0
27,32446,19,own,medical,2358,13.85,304,0
23,50733,17,rent,personal,26614,8.75,501,0
40,139156,15,own,education,17771,20.54,715,0
40,96000,1,rent,business,14603,23.53,311,0
50,68632,4,mortgage,medical,17246,21.31,696,0
55,41576,17,mortgage,personal,18216,19.9,640,0
55,23320,2,rent,debt_consolidation,21577,11.69,672,1
59,30750,16,mortgage,education,12301,6.29,677,0
47,123002,15,own,home_improvement,10515,9.03,524,0
46,73463,5,mortgage,business,27802,13.94,481,1
34,46572,18,own,business,1891,24.12,596,0
37,138361,6,mortgage,home_improvement,22972,19.46,606,0
38,37948,17,mortgage,debt_consolidation,21932,21.57,730,1
49,146898,13,own,education,5192,10.55,417,0
40,136528,5,mortgage,business,17128,18.68,651,0
47,58826,7,own,medical,23836,22.25,345,1
38,109051,14,own,education,25837,14.59,526,1
24,47867,14,mortgage,personal,23778,13.6,655,0
21,80231,14,mortgage,business,17708,19.39,593,0
21,86262,15,own,debt_consolidation,25232,16.2,539,1
46,111356,0,rent,medical,5782,24.86,647,0
40,146340,10,mortgage,education,27315,13.5,440,1
43,92233,4,mortgage,education,11052,8.52,503,0
30,64678,4,rent,medical,20521,14.44,568,0
31,127561,5,rent,personal,4898,9.7,612,0
61,32963,1,mortgage,personal,18219,16.23,717,0
61,84360,5,mortgage,education,5154,7.52,436,0
25,69434,13,mortgage,home_improvement,36546,24.0,650,0
21,86617,10,rent,medical,14809,22.2,460,0
37,40269,3,mortgage,business,26972,8.11,472,1
42,137569,8,rent,personal,13523,8.45,429,0
54,96312,2,rent,business,38081,15.25,378,0
61,117352,15,own,personal,23030,20.46,356,0
49,99732,10,rent,personal,21105,9.38,699,0
24,137658,3,own,debt_consolidation,25295,6.22,662,0
25,127648,0,rent,business,12864,15.91,634,0
31,101494,15,rent,home_improvement,13876,18.83,433,1
41,108905,18,own,personal,19055,9.89,313,0
55,97225,15,own,home_improvement,34684,19.8,582,0
32,102867,10,own,education,22972,24.01,720,0
46,57528,7,own,education,26493,7.74,426,0
39,144597,0,own,debt_consolidation,10325,15.22,517,0
27,98972,8,own,home_improvement,37775,6.14,788,0
27,85602,11,own,medical,21373,9.13,559,0
46,116261,7,rent,debt_consolidation,37253,6.8,517,0
60,110748,16,rent,personal,22181,13.08,788,0
25,143193,9,own,education,11961,21.42,742,0
41,146277,6,mortgage,education,18705,16.54,398,1
34,53332,18,own,medical,37122,9.45,481,1
24,144481,5,mortgage,debt_consolidation,27104,5.8,468,0
43,110937,18,rent,home_improvement,14509,16.07,532,0
62,149529,17,rent,education,8101,7.66,392,1
40,98929,14,mortgage,personal,5743,11.85,771,0
35,89206,1,rent,medical,9951,15.2,815,0
49,111137,13,own,medical,8014,23.07,384,0
28,22251,9,mortgage,business,37180,6.64,818,1
61,65717,15,mortgage,medical,9219,18.37,680,0
39,119108,6,rent,personal,8163,5.28,706,0
59,47027,7,mortgage,medical,3470,17.6,531,0
48,117382,9,mortgage,home_improvement,17543,16.03,550,0
47,106551,14,mortgage,business,20276,21.24,384,0
24,29583,7,rent,home_improvement,37881,15.63,618,1
35,70387,12,mortgage,debt_consolidation,14414,12.05,492,0
55,43104,11,mortgage,debt_consolidation,8749,9.86,599,0
57,32224,7,own,home_improvement,25182,6.7,657,0
21,80624,14,own,personal,12914,15.69,752,0
23,76058,11,mortgage,business,16007,22.77,805,0
44,124320,10,rent,debt_consolidation,31951,15.29,364,0
47,116372,18,mortgage,medical,33608,19.78,521,0
60,49299,13,rent,home_improvement,22383,10.97,765,0
56,98572,17,own,education,14042,13.96,371,1
54,105469,12,own,personal,26412,11.49,773,0
49,97928,3,mortgage,personal,14181,7.19,318,0
44,149518,16,rent,home_improvement,4405,13.34,821,1
44,93474,18,rent,education,31868,20.29,714,0
62,24141,8,rent,personal,11862,12.9,663,0
24,43350,6,mortgage,business,29688,18.0,827,1
23,95082,0,rent,debt_consolidation,31945,20.17,379,0
54,90871,6,own,business,13939,11.45,489,0
43,25077,6,rent,education,29931,20.95,447,1
43,66015,19,rent,business,39616,11.78,742,0
25,91147,6,mortgage,medical,39911,10.12,564,0
51,79180,7,mortgage,debt_consolidation,23942,9.45,808,0
61,60857,15,mortgage,education,6272,9.0,600,0
26,121196,2,mortgage,home_improvement,25265,19.74,765,0
57,79840,12,mortgage,personal,29668,22.75,664,0
30,145463,9,rent,debt_consolidation,17024,9.61,698,0
60,79902,17,rent,home_improvement,32899,6.7,792,0
27,25577,6,mortgage,education,4747,11.28,841,1
59,40002,4,mortgage,medical,10297,18.16,779,0
58,70711,6,rent,personal,2607,12.37,467,1
41,59451,16,mortgage,personal,22458,15.98,390,1
40,119811,3,own,debt_consolidation,28973,19.89,599,0
23,69103,15,rent,home_improvement,24117,13.17,473,0
42,48647,18,own,education,17450,24.99,672,0
24,54831,9,rent,education,16535,10.96,323,0
48,138330,2,rent,home_improvement,30355,24.56,500,0
32,120304,2,rent,personal,8645,9.06,306,0
58,116498,16,rent,home_improvement,5158,7.22,305,0
56,148949,9,rent,business,17786,20.02,460,0
61,133870,16,rent,education,31911,19.05,547,0
25,115119,16,rent,home_improvement,27578,21.22,465,0
33,86830,3,mortgage,personal,5166,11.87,727,0
43,100632,5,mortgage,debt_consolidation,20309,23.62,444,0
50,56833,11,mortgage,business,16076,7.39,810,0
57,132394,19,own,personal,20377,5.61,842,0
45,112864,16,rent,medical,10278,11.01,808,0
47,44398,16,mortgage,medical,34539,20.95,519,1
34,144633,9,mortgage,home_improvement,12440,18.46,375,0
56,81554,6,mortgage,personal,27245,13.72,618,1
59,70755,15,rent,personal,23097,10.13,337,0
36,37706,12,rent,education,9167,6.19,813,1
42,42340,2,own,debt_consolidation,2556,11.75,545,0
41,84994,1,own,business,2151,14.2,439,0
41,83884,15,rent,personal,22698,18.74,557,0
28,104361,5,own,business,18601,17.92,680,0
36,37482,5,mortgage,home_improvement,27807,23.95,777,0
51,74225,12,own,education,21328,7.01,484,0
62,78849,6,mortgage,business,9039,11.73,602,0
30,94854,4,own,business,7303,14.63,793,0
52,61256,6,mortgage,business,20053,18.41,463,0
54,129545,1,own,business,32644,14.91,502,1
29,128721,16,own,business,36745,23.26,707,0
37,101110,12,rent,education,21762,17.17,509,0
31,133606,15,rent,home_improvement,24611,5.79,400,1
52,34650,19,mortgage,business,1422,7.27,745,0
30,66118,1,rent,business,32275,20.07,667,0
42,48930,4,mortgage,home_improvement,27597,19.32,538,0
37,105707,17,rent,personal,12985,8.07,590,1
24,149030,6,rent,personal,29707,6.18,671,0
45,120400,10,mortgage,education,4372,16.57,730,0
41,31801,10,own,education,17083,17.71,579,0
57,71360,16,mortgage,debt_consolidation,35710,7.71,766,0
58,107908,15,mortgage,education,26816,14.47,615,0
21,36559,12,mortgage,home_improvement,10950,11.12,376,0
45,52334,4,rent,business,35247,23.63,450,0
56,125473,19,rent,home_improvement,5626,9.38,695,0
37,33288,15,rent,debt_consolidation,27408,19.67,795,0
61,42398,15,mortgage,medical,11777,15.36,596,1
44,96230,15,own,medical,6147,5.23,706,0
22,32191,13,own,home_improvement,6443,15.34,586,0
60,38051,5,mortgage,medical,1079,6.99,792,0
35,81715,1,mortgage,medical,32282,18.18,835,0
52,30737,13,own,debt_consolidation,39345,16.31,755,1
59,85140,15,rent,business,13901,5.21,791,0
26,45251,19,mortgage,education,3223,9.09,308,0
21,70975,12,own,education,36337,20.52,431,1
43,25147,14,own,medical,14768,10.52,376,0
59,70508,11,own,personal,18507,14.99,430,0
37,72224,8,rent,debt_consolidation,17249,11.24,711,0
54,39643,17,own,business,36391,23.43,389,0
61,58967,13,own,business,35171,15.73,797,0
49,118850,19,own,medical,8485,18.92,653,0
29,123535,3,mortgage,personal,30784,6.67,570,0
33,60733,7,mortgage,personal,25617,5.81,691,0
26,104003,7,mortgage,business,38748,10.18,731,1
26,54808,15,own,debt_consolidation,4878,11.18,771,0
40,139222,9,own,education,2949,18.75,607,0
23,87288,16,rent,business,20844,16.38,807,0
37,78959,0,own,business,21881,12.49,354,0
32,21849,17,rent,home_improvement,22614,18.08,336,1
21,88178,9,own,personal,24828,8.27,354,0
37,87136,3,rent,home_improvement,10958,6.27,823,0
23,80740,0,mortgage,home_improvement,9697,22.09,762,0
46,132255,3,own,debt_consolidation,22624,16.28,777,0
35,106322,3,rent,business,16493,17.98,510,0
56,64565,3,mortgage,education,22199,11.14,525,0
52,40183,16,mortgage,debt_consolidation,1256,12.44,306,0
52,135306,8,own,personal,35488,6.65,839,1
24,21132,18,rent,education,31493,22.14,511,1
38,58259,12,rent,business,24731,16.85,488,1
39,116612,3,rent,medical,8076,6.67,374,0
63,83668,4,mortgage,education,2071,21.09,413,0
55,148355,12,rent,debt_consolidation,35390,13.88,450,1
60,58563,15,mortgage,debt_consolidation,3066,20.3,735,0
34,112227,4,rent,home_improvement,26645,5.25,383,1
53,128835,7,mortgage,business,34665,5.57,511,1
34,30931,15,own,medical,30412,8.42,760,0
54,147156,0,mortgage,business,32835,9.22,476,0
24,93169,5,rent,education,39549,20.28,611,1
44,149457,10,mortgage,medical,27578,19.13,458,0
49,70639,15,rent,business,10883,17.32,485,0
39,142536,4,own,home_improvement,23217,22.7,770,0
26,123313,15,mortgage,medical,11707,9.94,608,0
53,78901,6,own,medical,14140,23.09,545,0
60,120417,18,mortgage,education,12093,23.19,683,0
39,21044,0,mortgage,medical,17500,13.69,341,0
21,66691,8,own,home_improvement,39553,6.89,584,0
25,120735,17,own,personal,7507,19.53,599,0
47,44363,12,mortgage,personal,33586,11.74,735,0
36,66694,14,mortgage,debt_consolidation,6830,20.9,668,0
26,21582,2,mortgage,personal,31608,8.27,785,0
60,99910,9,own,education,38329,15.79,735,0
33,86844,8,rent,debt_consolidation,25511,15.16,727,0
55,41301,12,own,personal,34427,7.01,480,1
39,94329,15,mortgage,personal,19506,12.27,639,0
32,21620,2,mortgage,debt_consolidation,29395,6.7,790,1
36,82224,14,own,education,28126,14.29,794,0
63,76655,16,mortgage,debt_consolidation,30466,21.86,462,0
30,115419,13,mortgage,education,18970,10.4,755,0
45,57534,6,mortgage,education,5682,20.3,391,1
40,140050,19,mortgage,business,11939,8.67,404,0
51,123496,15,mortgage,home_improvement,9826,18.47,738,0
24,59390,7,rent,personal,24371,23.31,797,0
64,91629,3,own,business,30946,11.48,627,0
43,75856,19,own,personal,25359,23.01,840,0
22,69252,14,own,business,20266,15.11,808,0
42,75809,4,rent,medical,39017,11.34,550,0
57,42259,12,rent,debt_consolidation,20195,22.93,490,0
28,40655,5,own,business,28315,5.64,346,0
27,53005,4,own,home_improvement,19268,5.56,550,0
34,51629,16,own,personal,10710,17.0,363,0
23,43610,6,mortgage,medical,15161,20.94,619,0
36,77184,5,rent,home_improvement,32821,20.03,823,0
39,41602,1,rent,education,10729,6.59,591,0
38,105945,10,mortgage,personal,27913,24.01,328,1
36,31110,6,rent,business,23184,19.06,736,1
28,26073,7,own,debt_consolidation,24279,23.98,346,0
53,120846,4,rent,home_improvement,27570,11.58,716,0
32,100818,17,mortgage,medical,36133,18.88,750,0
31,30195,15,own,debt_consolidation,14195,22.2,373,1
25,21537,13,rent,education,18238,12.61,352,0
47,37138,11,own,debt_consolidation,16552,24.3,532,0
32,64328,16,rent,medical,3728,10.3,499,0
37,145138,4,own,education,24557,11.31,848,0
26,66202,13,mortgage,medical,5938,23.41,396,0
53,60164,5,mortgage,personal,32202,24.39,348,0
25,146545,14,rent,medical,1131,10.7,821,1
48,109743,6,rent,debt_consolidation,26692,7.73,339,0
34,74659,13,own,personal,20977,20.18,452,0
25,106155,17,mortgage,personal,34061,23.59,405,0
53,69692,0,own,home_improvement,28264,17.01,510,1
61,140198,5,mortgage,debt_consolidation,26575,17.69,501,1
39,44845,2,own,debt_consolidation,15727,20.26,732,0
42,109846,4,own,education,11488,8.06,446,1
25,123435,11,own,medical,21069,24.47,798,0
22,50562,10,rent,business,25400,12.29,581,1
50,48036,12,mortgage,medical,25146,17.56,609,0
59,80752,15,rent,debt_consolidation,7846,14.37,350,0
24,94233,17,rent,medical,24694,14.36,794,0
53,103049,16,own,debt_consolidation,22740,19.05,708,0
33,128575,16,mortgage,personal,31996,24.89,572,0
40,88681,10,rent,medical,33125,18.18,757,0
27,47818,19,own,medical,23970,20.88,419,0
35,50544,9,mortgage,debt_consolidation,11895,5.55,345,0
43,82532,15,mortgage,debt_consolidation,39071,21.21,542,0
34,98636,1,rent,education,23258,11.0,610,0
43,77705,16,own,medical,24354,7.53,630,0
39,40104,19,rent,home_improvement,31641,7.27,310,0
49,144336,9,mortgage,debt_consolidation,9444,18.6,723,0
40,147904,12,rent,home_improvement,10611,24.95,347,0
49,89603,11,own,personal,11528,18.32,676,0
44,122499,14,mortgage,personal,1999,10.25,307,0
38,79025,6,own,home_improvement,4760,9.07,825,0
30,116264,12,own,business,37884,15.52,669,0
61,52317,11,mortgage,personal,38179,6.3,739,0
28,51416,11,own,home_improvement,22941,12.99,783,0
46,62012,1,own,education,27022,18.32,572,1
49,125585,4,own,education,37451,24.35,430,0
30,88045,1,mortgage,personal,27521,13.51,820,1
37,41400,19,own,home_improvement,30639,9.0,413,0
22,68270,12,rent,home_improvement,35621,21.35,831,0
26,92069,2,rent,home_improvement,32449,19.88,798,0
25,139415,10,own,business,14079,22.19,638,0
48,69833,15,rent,personal,7895,9.29,320,0
61,83644,0,rent,business,28979,13.1,332,1
25,100206,18,mortgage,home_improvement,13552,24.63,432,0
38,89468,10,own,debt_consolidation,28394,8.16,325,0
46,132899,8,mortgage,home_improvement,33276,18.43,663,0
40,79473,13,own,debt_consolidation,34630,9.74,391,0
61,65809,8,rent,education,5527,15.0,844,0
47,58328,6,mortgage,debt_consolidation,13247,21.01,537,0
32,56784,15,mortgage,education,18603,14.77,317,1
27,43723,2,rent,personal,37563,21.11,573,1
23,80646,18,rent,business,1527,13.53,588,0
30,86255,3,own,business,3922,24.99,326,0
54,20074,6,own,education,6849,13.72,733,1
45,144173,11,rent,education,31300,7.99,407,0
55,46498,17,rent,home_improvement,28780,13.04,623,1
36,85522,4,mortgage,medical,29140,19.85,830,0
22,116881,9,mortgage,education,18230,21.96,403,0
44,40541,11,own,debt_consolidation,27693,14.2,631,0
30,65929,7,mortgage,personal,7959,16.89,661,0
58,143199,18,rent,business,36854,21.9,588,1
42,120453,14,rent,debt_consolidation,20667,21.27,743,0
46,46028,0,rent,business,27401,18.15,336,0
63,49545,2,rent,personal,4323,21.3,647,0
59,99569,17,own,debt_consolidation,1445,16.52,342,0
47,51673,17,rent,business,18409,5.09,425,0
49,50974,1,rent,education,10963,5.83,308,1
58,78899,4,rent,medical,16437,24.6,825,0
40,43097,0,rent,education,17855,7.9,430,1
47,122511,9,own,business,17411,13.09,624,0
61,113144,19,own,home_improvement,11847,23.68,483,0
40,84824,9,mortgage,debt_consolidation,4236,8.9,581,0
64,43525,4,own,medical,14487,21.88,352,1
39,77804,17,own,debt_consolidation,12848,21.37,832,0
40,35043,14,own,home_improvement,14155,24.73,676,0
55,61846,19,mortgage,home_improvement,12255,10.63,594,0
22,97261,7,rent,home_improvement,2979,11.31,507,0
50,122240,16,mortgage,business,22305,23.06,776,0
54,127611,11,rent,education,10007,9.68,368,0
42,70227,11,own,business,36094,15.96,736,0
23,73028,0,rent,education,36098,19.15,600,1
26,57383,3,mortgage,medical,25030,10.44,326,0
35,49483,7,rent,home_improvement,34770,23.77,405,1
47,27265,0,rent,education,10734,18.31,310,1
30,42763,14,own,personal,7448,5.94,515,1
29,95652,17,rent,personal,13396,7.71,620,1
53,35733,0,rent,education,28881,8.82,759,1
52,132196,10,own,medical,32177,9.9,825,1
26,111038,1,mortgage,debt_consolidation,36297,19.61,459,0
61,57420,0,own,business,37680,6.78,763,0
56,141480,11,rent,home_improvement,18916,12.01,821,1
22,128777,15,own,education,32239,23.23,572,1
49,29247,9,own,medical,35189,16.13,540,0
24,43840,17,rent,business,14510,10.31,466,0
21,85149,14,mortgage,debt_consolidation,25966,24.14,626,0
39,41058,16,own,medical,23152,9.89,828,0
46,135229,9,mortgage,debt_consolidation,20202,23.1,572,0
45,54929,2,own,personal,27445,19.52,675,0
30,104171,15,rent,business,12152,19.81,674,0
35,111164,5,rent,business,6617,20.3,633,0
42,51362,2,own,debt_consolidation,2195,15.13,302,0
41,106489,8,own,personal,39997,21.29,542,1
42,104664,10,own,home_improvement,26433,21.72,350,0
56,67356,12,rent,education,6305,12.21,649,0
54,97597,17,own,personal,9077,13.01,473,0
50,147880,3,rent,medical,32385,22.78,415,1
45,26041,7,own,debt_consolidation,38968,15.49,660,0
48,98209,12,rent,business,34062,22.34,654,1
21,147037,9,own,medical,7097,17.54,375,0
24,81954,1,mortgage,business,7678,16.87,380,0
27,81869,7,mortgage,personal,33121,5.62,528,0
29,41059,5,rent,business,22404,10.56,371,0
56,119864,15,own,business,6743,15.04,702,0
39,64722,17,mortgage,business,17494,16.75,517,0
21,37548,16,own,business,10678,17.61,751,0
30,35078,5,own,medical,38632,19.32,666,1
56,25419,12,own,debt_consolidation,2648,18.12,611,0
29,55490,13,mortgage,education,16677,21.97,597,0
62,96086,9,rent,medical,23765,10.91,323,0
52,135158,10,mortgage,home_improvement,3381,17.83,409,0
52,78760,12,rent,debt_consolidation,17489,6.02,351,0
26,50337,11,mortgage,debt_consolidation,12745,14.6,589,0
58,21468,8,own,home_improvement,6818,10.36,743,0
37,44309,3,own,personal,34149,12.62,766,0
30,86344,6,own,home_improvement,28312,12.09,558,0
47,110283,1,mortgage,personal,38124,6.21,623,0
55,92255,6,mortgage,education,39686,14.33,637,0
41,147006,8,rent,personal,2316,24.89,721,0
45,101899,4,mortgage,education,6454,10.98,558,0
48,48718,14,rent,education,14107,19.72,364,0
35,114337,17,mortgage,business,5074,15.96,462,0
24,128895,3,own,business,22188,11.5,463,0
49,57841,18,mortgage,home_improvement,32968,6.79,338,1
29,93548,19,own,education,24102,9.32,619,0
47,103565,6,mortgage,personal,32957,20.64,659,0
46,66660,7,rent,medical,13872,10.58,568,1
39,126553,16,mortgage,business,9349,7.89,623,0
48,70281,12,own,debt_consolidation,20693,11.63,625,0
37,133451,10,mortgage,debt_consolidation,33627,16.68,556,1
63,136041,0,rent,personal,11760,19.07,499,1
61,20767,1,rent,business,12584,12.75,737,0
62,23895,16,rent,medical,3106,14.96,403,0
40,78026,4,rent,education,14669,14.1,671,0
60,138142,5,mortgage,business,26223,5.18,463,0
59,62968,6,rent,personal,36706,12.91,412,0
43,60097,14,mortgage,education,3483,16.75,848,0
52,35332,18,mortgage,business,28482,16.4,405,0
53,34621,15,mortgage,home_improvement,35143,20.0,663,0
25,96870,12,rent,medical,25240,18.41,320,0
63,38174,4,rent,debt_consolidation,11015,10.54,428,0
54,144357,2,mortgage,personal,17628,10.11,782,1
60,119189,2,mortgage,debt_consolidation,26443,14.28,498,1
31,60502,18,mortgage,education,31819,19.66,820,0
23,56674,13,own,education,16060,6.88,719,0
53,57260,15,own,home_improvement,28437,23.97,525,0
31,62498,16,rent,education,11654,15.86,508,0
36,87609,3,own,education,15253,11.13,544,0
38,69464,12,mortgage,debt_consolidation,12565,18.87,587,0
50,91805,7,mortgage,debt_consolidation,28597,5.89,365,0
30,84919,18,rent,personal,28768,14.69,452,0
38,148564,4,rent,personal,1087,14.72,790,0
58,74469,1,own,education,10432,8.24,734,0
39,37194,14,mortgage,business,9764,21.75,517,0
56,46811,1,rent,medical,1178,20.94,728,0
33,92377,10,rent,personal,27301,8.05,801,0
23,145737,12,own,education,36408,12.28,520,0
30,63723,9,rent,business,32913,7.01,734,1
58,120336,2,own,business,19732,21.97,579,1
21,95235,4,mortgage,debt_consolidation,3421,11.47,391,1
47,131041,2,own,business,21526,13.79,823,0
28,96298,5,rent,home_improvement,29317,11.48,438,0
62,79238,12,own,debt_consolidation,2217,11.2,322,0
37,148353,9,own,debt_consolidation,36242,19.95,716,0
29,125433,18,mortgage,home_improvement,1929,19.95,647,0
26,137393,7,own,debt_consolidation,35270,15.36,536,1
63,127092,17,rent,personal,34188,18.15,482,0
45,22147,2,rent,debt_consolidation,14580,15.23,807,0
59,118919,16,mortgage,home_improvement,39598,5.57,497,0
48,119251,7,mortgage,education,31431,6.32,422,0
53,58445,9,mortgage,education,21742,12.67,845,0
57,73803,1,rent,education,18833,19.99,680,1
29,147253,11,own,home_improvement,31885,23.26,814,0
38,81108,5,rent,home_improvement,6811,5.59,305,0
41,126170,1,rent,personal,9619,12.36,603,0
22,22013,2,mortgage,home_improvement,25255,9.48,491,0
63,105617,16,mortgage,business,25972,21.3,675,0
58,102410,6,own,education,14527,21.92,824,0
60,73502,4,own,home_improvement,33874,9.13,335,0
56,137116,0,own,medical,5049,19.22,369,0
63,57755,7,own,debt_consolidation,2903,19.64,588,0
57,28733,11,rent,personal,6376,8.54,404,1
35,29479,13,own,education,1042,13.67,612,0
48,95361,15,rent,business,23769,17.41,354,0
38,41304,9,rent,business,2577,5.52,406,0
54,55694,14,own,education,13382,13.09,606,0
42,144232,14,own,business,23449,8.1,335,0
31,125586,9,rent,medical,39653,15.84,432,1
33,101171,6,mortgage,personal,29859,21.86,324,0
24,134151,2,own,debt_consolidation,9576,15.5,336,0
42,106296,1,mortgage,personal,12663,5.72,318,0
27,29490,5,rent,personal,37345,5.59,334,1
63,41252,8,mortgage,education,6244,17.11,662,0
